user_id,dietary_preferences,activity_levels,health_goals,tdee,bmi,liked_ingredients,disliked_ingredients
813,"['LOW_CARB', 'PES', 'GLU']","['LIG', 'MOD']",['MUS'],2196,18.4,"['Offal', 'Spinach', 'Leeks', 'Dawadawa', 'Palm oil', 'Quinoa pasta', 'Cayenne pepper', 'Eggs', 'Spaghetti', 'Zucchini', 'Bananas', 'Chicken liver', 'Garlic powder', 'Coconut cream']","['Mussels', 'Dry spices', 'Kpakposhito paste', 'Anchovies', 'Quinoa', 'Rice noodles', 'Mushroom broth', 'Mackerel', 'Lobster', 'Peanuts']"
814,['GLU'],"['LIG', 'MOD']",['MUS'],3087,40.9,"['Black beans', 'Moringa leaves', 'Swiss chard', 'Vegetable oil', 'Avocado oil', 'Coconut oil', 'Miso paste', 'dry_salted_fish', 'Yogurt']","['Mutton', 'Noodles', 'Mussels', 'Sauce', 'Saltpere', 'Kuuka powder', 'Almond yoghurt', 'Collard greens']"
815,['PES'],['LIG'],"['MAI', 'FIT']",2561,16.0,"['Yogurt', 'Cheese', 'Spinach', 'Crabs', 'Bulgur', 'Fresh fish', 'Gboma leaves']","['Lamb', 'Shrimp', 'Chickpeas', 'Zucchini', 'Turkey bacon', 'Chili paste', 'Potatoes', 'Lobster', 'Ademe leaves', 'Jalapeños']"
816,"['VEG', 'HIGH_PROTEIN']","['SED', 'LIG']","['MUS', 'GAI']",2863,24.3,"['Turmeric', 'Tempeh', 'Rice noodles', 'Dry spices', 'Garlic powder', 'Peas', 'Kale', 'Almond milk']","['Vegetable oil', 'Collard greens', 'Anchovies']"
817,"['VEG', 'GLU', 'HAL']",['LIG'],['LOS'],2682,27.1,"['Veggie sausage', 'Cashews', 'Greek yoghurt', 'Kale', 'Smoked mackerel', 'Potatoes', 'Chicken sausage', 'Habanero', 'Jalapeños', 'Sausages', 'Anchovies', 'Chilli powder', 'Chicken liver']","['Duck', 'Chili flakes', 'Crabs', 'Saltpere']"
818,"['VEG', 'HIGH_PROTEIN']",['LIG'],"['MAI', 'GAI']",3246,40.0,"['Moringa powder', 'Cream', 'Cayenne pepper', 'Noodles', 'Vegan cheese', 'Garlic powder', 'Yellow squash', 'Saffron']","['Goat meat', 'Banana peppers', 'Red palm nut extract', 'Chicken', 'Shallots', 'Kale']"
819,"['PES', 'HAL', 'GLU']",['LIG'],['FIT'],2466,21.6,"['Almond yoghurt', 'Lobster', 'Wrewre seeds', 'Turkey', 'Cheese', 'Pasta', 'Chili paste', 'Sweet potatoes', 'Seitan', 'Olive oil', 'Tomatoes']","['Banana peppers', 'Rice noodles', 'Kpakposhito paste', 'Smoked mackerel', 'Moringa leaves', 'Duck', 'Palm oil']"
820,"['GLU', 'PES']","['MOD', 'VER']",['MUS'],2564,34.9,"['Plantains', 'Green beans', 'Yellow squash', 'Spinach', 'Chicken', 'Vegan cheese', 'Sesame seeds', 'Turmeric', 'Cilantro', 'Kontomire Leaves', 'Noodles', 'Quinoa', 'Black beans', 'Leeks', 'Gboma leaves']","['Cream', 'Catfish', 'Garlic powder', 'Pasta', 'Sauce', 'Greek yoghurt', 'Jalapeños']"
821,['LOW_CARB'],['MOD'],"['GAI', 'MAI']",1830,28.2,"['Turkey bacon', 'Mussels', 'Chili paste', 'Peppers', 'Whole wheat pasta']","['Yams', 'Turmeric', 'Cilantro', 'Collard greens', 'dry_salted_fish', 'Vegetable oil', 'Ginger', 'Kale']"
822,"['VEG', 'PES']","['LIG', 'LIG']","['GAI', 'FIT']",2997,25.3,"['Bulgur', 'Celery salt', 'Turkey bacon', 'Olive oil', 'Crabs', 'Coconut oil', 'Mackerel', 'Swiss chard', 'Peppers', 'Moringa powder', 'Chili flakes', 'Vegan cheese', 'Green beans']","['Pepper', 'Smoked mackerel', 'dry_salted_fish', 'Seafood', 'Kpakposhito paste', 'Turkey', 'Garlic powder', 'Almond yoghurt']"
823,"['HIGH_PROTEIN', 'VER']","['LIG', 'SED']","['FIT', 'MUS']",2832,17.3,"['Collard greens', 'Tempeh', 'Garlic powder', 'Tofu', 'Snails', 'Garden eggs', 'Tomatoes', 'Noodles', 'Avocado oil', 'Swiss chard', 'Seaweed', 'Green scotch bonnet']","['Onions', 'Dawadawa', 'Turmeric', 'Habanero', 'Periwinkle', 'Yogurt', 'Fresh fish', 'Moringa leaves']"
824,"['HIGH_PROTEIN', 'PES', 'GLU']","['LIG', 'MOD']","['MUS', 'GAI']",2761,38.8,"['Yams', 'Mussels', 'Cucumbers', 'Celery salt', 'Dry spices', 'Mutton', 'Eggs', 'Avocado oil']","['Bulgur', 'Coconut milk', 'Onions', 'Coconut oil', 'Veggie sausage', 'Beef', 'Momoni', 'Cod', 'Saltpere', 'Coconut cream']"
825,"['VEG', 'HAL', 'VER']","['SED', 'VER']",['FIT'],2564,17.0,"['Avocado oil', 'Whole wheat pasta', 'Zucchini', 'Almonds', 'Miso paste']","['Olive oil', 'Mushroom broth', 'Goat meat', 'Red palm oil', 'Kontomire Leaves', 'Black beans']"
826,['VER'],"['LIG', 'SED']","['MAI', 'FIT']",2767,14.4,"['Cheese', 'Dried cod', 'Gboma leaves', 'Peanuts', 'Peas']","['Red palm nut extract', 'Eggplant', 'Canola oil', 'Whole wheat pasta', 'Mussels']"
827,"['HIGH_PROTEIN', 'GLU', 'PES']","['SED', 'LIG']","['GAI', 'MUS']",2922,25.1,"['Goat meat', 'Jalapeños', 'Tomatoes', 'Cashews', 'Veggie sausage', 'Garden eggs', 'Green beans', 'Vegan cheese', 'Zucchini']","['Tempeh', 'Anchovies', 'Koobi', 'Potatoes', 'Sweet potatoes']"
828,['VEG'],['MOD'],"['LOS', 'FIT']",2896,41.4,"['Green scotch bonnet', 'Red palm nut extract', 'Seitan', 'Noodles', 'Fresh fish', 'Celery salt', 'Yellow squash']","['Garden eggs', 'Potatoes', 'Greek yoghurt', 'Smoked mackerel', 'Crabs', 'Zucchini', 'Cod']"
829,['PES'],['VER'],"['LOS', 'MUS']",2846,27.3,"['Vegetable broth', 'Lentils', 'Almonds', 'Parsley', 'Green beans', 'Eggs', 'Ground ginger', 'Garlic', 'Bell peppers', 'Yellow squash', 'Cheese', 'Dry spices', 'Sweet potatoes', 'Sausages', 'Momoni']","['Dry smoked river fish', 'Offal', 'Kontomire Leaves', 'Yams', 'Broth', 'Peanuts', 'Coconut milk', 'Olive oil']"
830,"['LOW_CARB', 'HAL']","['SED', 'LIG']",['LOS'],3482,43.8,"['Chili flakes', 'Coconut oil', 'Bulgur', 'Almond yoghurt', 'Koobi', 'Black beans', 'Chicken liver', 'Smoked mackerel']","['Chicken', 'Pepper', 'Ground ginger', 'Yellow squash']"
831,['PES'],"['LIG', 'VER']","['GAI', 'MAI']",1938,33.2,"['Swiss chard', 'Bananas', 'Bulgur', 'Parsley', 'Sausages', 'Collard greens', 'Peanuts', 'Mushrooms', 'Coconut oil', 'Gravy']","['Vegetable oil', 'Eggs', 'Sesame seeds', 'Kale', 'Lamb', 'Turmeric', 'Cod', 'Canola oil', 'Quinoa pasta', 'Greek yoghurt']"
832,['GLU'],"['LIG', 'MOD']","['FIT', 'MAI']",3325,26.5,"['Garlic', 'Chickpeas', 'Moringa powder', 'Wrewre seeds', 'Fresh fish']","['Shrimp', 'Chicken', 'Cream', 'Cayenne pepper', 'dry_salted_fish', 'Peas', 'Noodles']"
833,['HAL'],['MOD'],"['MAI', 'LOS']",2261,30.3,"['Rice', 'Wrewre seeds', 'Dry spices', 'Chicken', 'Peppers']","['Yellow squash', 'Lentils', 'Sesame seeds', 'Chili paste']"
834,"['HAL', 'VER']","['VER', 'MOD']","['GAI', 'LOS']",2258,33.1,"['Kontomire Leaves', 'Olive oil', 'Moringa powder', 'Cilantro', 'Rice noodles', 'Hot sauce', 'Saltpere', 'Chili paste', 'Lentils', 'Mushroom broth']","['Gravy', 'Catfish', 'Tomatoes', 'Sesame seeds', 'Spaghetti']"
835,"['VEG', 'HIGH_PROTEIN', 'LOW_CARB']",['LIG'],"['GAI', 'MUS']",2030,19.5,"['Tempeh', 'Tilapia', 'Black beans', 'Bananas', 'Red palm oil', 'Almonds', 'Offal', 'Quinoa', 'Whole wheat pasta', 'Mackerel', 'Canola oil']","['Spinach', 'Swiss chard', 'Potatoes', 'Okro', 'Red palm nut extract', 'Snails', 'Coconut milk', 'Mushrooms']"
836,"['HIGH_PROTEIN', 'VEG', 'HAL']","['LIG', 'MOD']","['GAI', 'MUS']",2268,18.0,"['Gboma leaves', 'Whole wheat pasta', 'Peppers', 'Smoked fish', 'Dawadawa', 'Mackerel', 'Rice', 'Bacon']","['Sauce', 'Fresh fish', 'Ground ginger', 'Parsley', 'Tilapia', 'Kontomire Leaves', 'Almond yoghurt', 'Green scotch bonnet', 'Pasta']"
837,['HIGH_PROTEIN'],['LIG'],['MUS'],1934,27.9,"['Pasta', 'Clams', 'Cod', 'Habanero', 'Chicken liver', 'Chicken', 'Saffron', 'Snails', 'Quinoa', 'dry_salted_fish', 'Anchovies', 'Spinach', 'Collard greens']","['Peppers', 'Garlic', 'Garden eggs', 'Coconut cream', 'Avocado oil', 'Tilapia', 'Bananas', 'Periwinkle']"
838,['HIGH_PROTEIN'],['SED'],['LOS'],2141,23.1,"['Snails', 'Peas', 'Bananas', 'Moringa powder', 'Cashew milk', 'Zucchini', 'Almonds', 'Gravy', 'Shallots', 'Chickpeas', 'Chilli powder', 'Kale', 'Rice noodles', 'Leeks', 'Garlic']","['Mushroom broth', 'Vegan cheese', 'Greek yoghurt', 'Sesame seeds', 'Turmeric', 'Anchovies', 'Cheese', 'Coconut cream', 'Almond milk', 'Turkey']"
839,"['VEG', 'PES']",['MOD'],"['GAI', 'LOS']",2604,20.5,"['Zucchini', 'Rice noodles', 'Coconut oil', 'Cayenne pepper', 'Momoni', 'Lentils', 'Dry spices', 'Cashews', 'Dry smoked river fish']","['Coconut milk', 'Seafood', 'Vegan cheese', 'Mutton', 'Parsley', 'Lamb', 'Hot sauce', 'Turmeric', 'Wrewre seeds', 'Palm oil']"
840,['VER'],"['SED', 'LIG']",['MUS'],2135,20.4,"['Sweet potatoes', 'Mushrooms', 'Moringa leaves', 'Anchovies', 'Rice noodles', 'Seaweed', 'Seitan', 'Cayenne pepper', 'Whole wheat pasta', 'Koobi', 'Dried cod', 'Dry spices', 'Vegan cheese']","['Leeks', 'Quinoa pasta', 'Kpakposhito paste', 'Chilli powder']"
841,"['LOW_CARB', 'PES']","['LIG', 'MOD']","['MUS', 'LOS']",1510,20.8,"['Offal', 'Lentils', 'Sesame seeds', 'Green scotch bonnet', 'Dawadawa']","['Mutton', 'Eggs', 'Cayenne pepper', 'Ground ginger', 'Veggie sausage', 'Pepper', 'Peas', 'Yogurt', 'Haddock', 'Pasta']"
842,['VER'],['LIG'],"['MUS', 'LOS']",2505,27.1,"['Moringa powder', 'Seafood', 'Clams', 'Miso paste', 'Bananas', 'Goat meat', 'Catfish', 'Chicken sausage', 'Spinach', 'Avocado oil', 'Bulgur', 'Whole wheat pasta', 'Wrewre seeds', 'Eggs']","['Koobi', 'Haddock', 'Swiss chard', 'Palm oil', 'Red palm oil', 'Vegan cheese', 'Cashew milk']"
843,['HIGH_PROTEIN'],"['LIG', 'VER']","['GAI', 'FIT']",3006,26.0,"['Garlic', 'Kontomire Leaves', 'Sesame seeds', 'Cucumbers', 'Chicken sausage', 'Turkey', 'Coconut milk', 'Yams', 'Cashew milk', 'Quinoa pasta', 'Kpakposhito paste']","['Swiss chard', 'Green beans', 'Mackerel', 'Duck', 'Moringa leaves', 'Yogurt', 'Rice noodles', 'Yellow squash']"
844,"['VER', 'HAL']",['LIG'],['FIT'],2688,25.8,"['Collard greens', 'Sausages', 'Yogurt', 'Ademe leaves', 'Pepper', 'Okro', 'Olive oil', 'Saffron', 'Fresh fish', 'Offal', 'Carrots', 'Haddock', 'Mussels']","['Chili paste', 'Kale', 'Rice', 'Chicken sausage', 'Lobster', 'Broth', 'Palm oil', 'Rice noodles', 'Eggplant', 'Habanero']"
845,"['VER', 'HAL', 'HIGH_PROTEIN']",['VER'],['GAI'],2170,16.7,"['Coconut cream', 'Bananas', 'Almond milk', 'Cilantro', 'Cayenne pepper', 'Cod', 'Eggplant', 'Chilli powder', 'Bell peppers', 'Chili paste', 'Ademe leaves', 'Almond yoghurt', 'Smoked fish', 'Peas']","['Turkey', 'Seitan', 'Shrimp']"
846,"['LOW_CARB', 'PES', 'HAL']","['MOD', 'SED']",['MUS'],2440,14.8,"['Shrimp', 'Broth', 'Moringa powder', 'Kuuka powder', 'Periwinkle', 'Rice', 'Saffron', 'Whole wheat pasta', 'Red palm nut extract', 'Garden eggs', 'Chickpeas', 'Beef', 'Tilapia', 'Coconut cream', 'Celery salt']","['Swiss chard', 'Greek yoghurt', 'Mushrooms', 'Cucumbers', 'Carrots', 'Garlic', 'Hot sauce', 'Olive oil', 'Duck', 'Zucchini']"
847,"['VER', 'PES']",['VER'],"['LOS', 'MUS']",2149,15.4,"['Moringa leaves', 'Chili paste', 'Cream', 'Bananas', 'Haddock', 'Almond yoghurt', 'Habanero', 'Sauce']","['Lobster', 'Pasta', 'Kale', 'Jalapeños', 'Kpakposhito paste', 'Greek yoghurt', 'Duck', 'Swiss chard', 'Parsley', 'Celery salt']"
848,"['GLU', 'HIGH_PROTEIN']",['LIG'],['MAI'],2995,51.2,"['Chicken sausage', 'Lentils', 'Coconut milk', 'Seafood', 'Coconut oil', 'Tomatoes', 'Shrimp', 'Red palm nut extract', 'Bell peppers', 'Garlic powder', 'Lamb', 'dry_salted_fish', 'Mackerel', 'Dry smoked river fish']","['Red palm oil', 'Anchovies', 'Kpakposhito paste', 'Bacon', 'Almonds']"
849,"['GLU', 'LOW_CARB', 'VER']","['SED', 'LIG']","['LOS', 'FIT']",3354,30.9,"['Quinoa', 'Shrimp', 'Almond milk', 'Eggs', 'Crabs', 'Shallots', 'Turmeric', 'Leeks', 'Clams', 'Onions', 'Ademe leaves', 'Jalapeños', 'Palm oil', 'Peas', 'Turkey']","['Peanuts', 'Tilapia', 'Rice', 'Seaweed', 'Bell peppers', 'Collard greens', 'Koobi']"
850,['VER'],['MOD'],['FIT'],2608,24.0,"['Cilantro', 'Spinach', 'Chicken sausage', 'dry_salted_fish', 'Kuuka powder', 'Plantains', 'Dry spices']","['Banana peppers', 'Gravy', 'Vegetable broth', 'Whole wheat pasta', 'Cayenne pepper', 'Momoni', 'Cream', 'Canola oil', 'Snails']"
851,['GLU'],"['MOD', 'VER']","['MAI', 'MUS']",2791,18.5,"['Avocado oil', 'Shallots', 'Mussels', 'Kuuka powder', 'Ademe leaves', 'Potatoes', 'Smoked mackerel']","['Lentils', 'Greek yoghurt', 'Celery salt', 'Plantains']"
852,"['PES', 'HAL', 'VEG']","['VER', 'MOD']","['GAI', 'FIT']",3428,33.6,"['Periwinkle', 'Zucchini', 'Turkey', 'Moringa leaves', 'Saffron', 'Jalapeños', 'Pasta', 'Chicken', 'Eggs']","['Chili paste', 'Seaweed', 'Bananas']"
853,"['HAL', 'GLU']",['MOD'],"['FIT', 'GAI']",3478,43.9,"['Offal', 'Olive oil', 'Cayenne pepper', 'Potatoes', 'Yogurt', 'Bell peppers', 'Seafood', 'Ademe leaves', 'Zucchini']","['Seitan', 'Avocado oil', 'Garlic powder', 'Gboma leaves', 'Chickpeas', 'Leeks', 'Coconut milk', 'Garden eggs']"
854,"['VER', 'VEG']",['MOD'],['FIT'],3380,43.0,"['Saltpere', 'Garlic powder', 'Dried cod', 'Tofu', 'Peanuts', 'Cashews', 'Moringa powder', 'Crabs', 'Mackerel', 'Plantains', 'Chickpeas', 'Tomatoes', 'Momoni', 'Seaweed']","['dry_salted_fish', 'Spinach', 'Quinoa']"
855,['GLU'],"['LIG', 'MOD']","['MAI', 'FIT']",3429,31.1,"['Kontomire Leaves', 'Cashew milk', 'Moringa leaves', 'Mushrooms', 'Olive oil', 'Hot sauce']","['Sweet potatoes', 'Canola oil', 'Eggs']"
856,"['HAL', 'HIGH_PROTEIN']",['LIG'],['FIT'],2826,29.0,"['Vegan cheese', 'Cashews', 'Coconut oil', 'Garlic', 'Chili paste', 'Lobster', 'Saltpere', 'Black beans', 'Gravy', 'Canola oil', 'Peas', 'Cucumbers', 'Miso paste']","['Banana peppers', 'Pasta', 'Haddock', 'Cheese', 'Anchovies', 'Cayenne pepper']"
857,"['HIGH_PROTEIN', 'GLU']","['VER', 'LIG']",['LOS'],2247,22.3,"['Vegetable broth', 'Tempeh', 'Bacon', 'Black beans', 'Cilantro', 'Quinoa pasta', 'Palm oil', 'Sauce', 'Cayenne pepper', 'Green scotch bonnet', 'Chickpeas', 'Cucumbers']","['Mussels', 'Cashew milk', 'Beef', 'Dried cod', 'Avocado oil', 'Garden eggs', 'Chilli powder', 'Turmeric']"
858,"['HIGH_PROTEIN', 'HAL', 'LOW_CARB']",['LIG'],['GAI'],2149,21.7,"['Coconut oil', 'Shallots', 'Sesame seeds', 'Mutton', 'Spaghetti', 'Yams', 'Saltpere', 'Garden eggs', 'Jalapeños']","['Palm oil', 'Vegetable broth', 'Peas', 'Almonds', 'Bulgur', 'Seitan', 'Mackerel']"
859,"['PES', 'VEG']","['MOD', 'LIG']","['FIT', 'LOS']",2149,38.3,"['Garlic powder', 'Chicken liver', 'Onions', 'Chili paste', 'Rice noodles', 'Smoked fish', 'Periwinkle']","['Sesame seeds', 'Seaweed', 'Anchovies', 'Mussels']"
860,"['HAL', 'LOW_CARB']","['VER', 'LIG']","['MAI', 'FIT']",1525,14.0,"['Plantains', 'Periwinkle', 'Goat meat', 'Rice', 'Kontomire Leaves', 'Habanero']","['Catfish', 'Rice noodles', 'Sausages', 'Whole wheat pasta']"
861,"['VEG', 'VER', 'HAL']",['LIG'],['FIT'],3220,45.3,"['Lamb', 'Quinoa pasta', 'Crabs', 'Mushroom broth', 'Vegetable broth', 'Coconut milk', 'Rice', 'Yellow squash']","['Anchovies', 'Cod', 'Tomatoes', 'Coconut oil', 'Chili paste', 'Tilapia', 'Lobster', 'Snails', 'Dry smoked river fish', 'Carrots']"
862,"['VER', 'HAL', 'PES']","['SED', 'VER']",['LOS'],3205,41.7,"['Vegetable oil', 'Shrimp', 'Garlic', 'Lobster', 'Plantains', 'Green beans', 'Black beans', 'Kale', 'Turkey', 'Chili flakes', 'Cashews']","['Dried cod', 'Garden eggs', 'Cashew milk', 'Ginger', 'Kuuka powder', 'Crabs', 'Almonds', 'Celery salt', 'Dry smoked river fish', 'Greek yoghurt']"
863,"['HAL', 'LOW_CARB', 'PES']","['LIG', 'MOD']",['MAI'],2242,25.5,"['Mushroom broth', 'Moringa leaves', 'Cheese', 'Noodles', 'Dry smoked river fish']","['Chickpeas', 'Yellow squash', 'Almond milk', 'Bacon', 'Carrots']"
864,['LOW_CARB'],['LIG'],['GAI'],2504,16.5,"['Chicken', 'Peppers', 'Bulgur', 'Peanuts', 'Habanero', 'Cashews', 'Dry smoked river fish', 'Chili paste', 'Rice']","['Miso paste', 'Kale', 'Clams', 'Eggplant', 'Garlic powder', 'Carrots', 'Vegan cheese']"
865,['PES'],"['LIG', 'LIG']",['MUS'],2554,48.8,"['Ademe leaves', 'Greek yoghurt', 'Pepper', 'Bulgur', 'Chicken', 'Red palm oil', 'Coconut milk', 'Parsley', 'Mackerel', 'Chilli powder', 'Dry spices']","['Duck', 'Peanuts', 'Cayenne pepper', 'Collard greens', 'Onions', 'Noodles', 'Green beans', 'Snails', 'Cod']"
866,"['VER', 'HIGH_PROTEIN']",['VER'],"['FIT', 'GAI']",2177,18.6,"['Pepper', 'Crabs', 'Smoked fish', 'Celery salt', 'Wrewre seeds', 'Lobster', 'Habanero', 'Seitan']","['Shrimp', 'Leeks', 'Cheese', 'Snails']"
867,['PES'],"['SED', 'MOD']","['MUS', 'GAI']",1772,17.4,"['Peppers', 'Parsley', 'Greek yoghurt', 'Seitan', 'Cashews', 'Eggs', 'Chicken liver', 'Cilantro', 'Zucchini', 'Clams', 'Rice', 'Bell peppers']","['Chickpeas', 'Olive oil', 'Palm oil']"
868,"['GLU', 'HIGH_PROTEIN']",['SED'],"['MUS', 'GAI']",2048,15.6,"['Chicken sausage', 'Mussels', 'Vegan cheese', 'dry_salted_fish', 'Gravy', 'Haddock', 'Dried cod', 'Pasta', 'Garden eggs', 'Quinoa', 'Chickpeas']","['Sauce', 'Wrewre seeds', 'Bacon', 'Smoked mackerel', 'Banana peppers', 'Kpakposhito paste']"
869,"['GLU', 'HIGH_PROTEIN']",['LIG'],['LOS'],2814,33.8,"['Miso paste', 'Banana peppers', 'Canola oil', 'Celery salt', 'Cream', 'Haddock', 'Coconut cream']","['Red palm oil', 'Rice', 'Veggie sausage', 'Bulgur', 'Olive oil']"
870,"['HIGH_PROTEIN', 'VEG', 'GLU']","['MOD', 'SED']","['FIT', 'LOS']",2032,19.7,"['Kuuka powder', 'Palm oil', 'Periwinkle', 'Mushrooms', 'Tomatoes', 'Seafood', 'Crabs', 'Coconut milk', 'Potatoes', 'Gboma leaves', 'Mackerel']","['Chicken sausage', 'Sesame seeds', 'Turmeric', 'Smoked fish', 'Carrots']"
871,"['LOW_CARB', 'HIGH_PROTEIN', 'VER']","['LIG', 'MOD']",['MUS'],2010,21.0,"['Clams', 'Chicken liver', 'Cucumbers', 'Yellow squash', 'Dried cod', 'Turmeric', 'Noodles', 'Almonds', 'Mussels', 'Tomatoes', 'Shallots', 'Gravy', 'Whole wheat pasta', 'Vegan cheese', 'Quinoa']","['Tilapia', 'Rice noodles', 'Coconut milk', 'Eggs', 'Ginger', 'Okro', 'Spinach']"
872,"['GLU', 'VEG']",['MOD'],"['GAI', 'LOS']",2410,37.0,"['Mussels', 'Dried cod', 'Eggplant', 'Offal', 'Moringa powder', 'Rice noodles']","['Quinoa', 'Cayenne pepper', 'Green scotch bonnet', 'Dry spices', 'Pasta', 'Spaghetti', 'Ginger', 'Parsley', 'Avocado oil', 'Mutton']"
873,['VER'],['LIG'],"['FIT', 'MAI']",2694,27.5,"['Bulgur', 'Mushrooms', 'Tofu', 'Cilantro', 'Sesame seeds', 'Zucchini', 'Moringa powder', 'Red palm oil', 'Peas', 'Smoked fish', 'Hot sauce', 'Quinoa', 'Turkey bacon']","['Chili flakes', 'Catfish', 'Sweet potatoes', 'Cream']"
874,"['VER', 'GLU', 'LOW_CARB']","['SED', 'LIG']",['GAI'],1731,22.3,"['Wrewre seeds', 'Dry smoked river fish', 'Veggie sausage', 'Tilapia', 'Ginger', 'Noodles', 'Sauce', 'Miso paste', 'Momoni', 'Coconut cream', 'Coconut oil', 'Spaghetti', 'Koobi', 'Gboma leaves']","['Turkey', 'Kpakposhito paste', 'Dried cod', 'Bulgur', 'Red palm nut extract', 'Moringa leaves']"
875,"['VER', 'HAL', 'VEG']",['SED'],"['MAI', 'LOS']",3322,29.8,"['Potatoes', 'Mushroom broth', 'Bell peppers', 'Cod', 'Celery salt', 'Dry spices', 'Zucchini', 'Shallots', 'Momoni', 'Cilantro', 'Vegetable broth', 'Garden eggs', 'Avocado oil']","['Red palm nut extract', 'Mackerel', 'Goat meat', 'Greek yoghurt', 'Seitan', 'Moringa powder', 'Carrots', 'Kuuka powder']"
876,"['HIGH_PROTEIN', 'HAL']","['SED', 'LIG']",['MAI'],1931,15.8,"['Seafood', 'Peas', 'Saffron', 'Pepper', 'Ground ginger', 'Vegetable broth', 'Swiss chard', 'Veggie sausage', 'Kuuka powder', 'Mackerel', 'Turkey', 'Eggplant']","['Hot sauce', 'Leeks', 'Bacon', 'Seaweed', 'Kale', 'Duck', 'Almond milk']"
877,"['VER', 'HAL', 'PES']",['SED'],"['GAI', 'MAI']",1817,19.9,"['Parsley', 'Tofu', 'Cayenne pepper', 'Smoked mackerel', 'Plantains', 'Sauce', 'Pepper', 'Offal', 'Palm oil', 'Clams']","['Garden eggs', 'Collard greens', 'Red palm nut extract', 'Chili paste', 'Leeks']"
878,"['HIGH_PROTEIN', 'VER', 'HAL']","['SED', 'MOD']",['LOS'],2375,30.1,"['Red palm oil', 'Noodles', 'Shallots', 'Potatoes', 'Mussels', 'Zucchini', 'Leeks', 'Lobster']","['Swiss chard', 'Cream', 'Vegan cheese', 'Moringa leaves', 'Kpakposhito paste', 'Kale', 'Cashew milk', 'Snails', 'Fresh fish']"
879,"['VER', 'HIGH_PROTEIN']","['LIG', 'MOD']",['FIT'],2395,36.9,"['Saffron', 'Beef', 'Dawadawa', 'Lamb', 'Catfish', 'Okro', 'Pasta']","['Vegan cheese', 'Rice noodles', 'Chili paste', 'Avocado oil', 'Lentils', 'Bell peppers', 'Cucumbers', 'Seaweed', 'Bananas']"
880,['PES'],['LIG'],"['FIT', 'GAI']",2677,36.9,"['Parsley', 'Red palm oil', 'Coconut milk', 'Seaweed', 'Catfish', 'Lentils', 'Gboma leaves']","['Sesame seeds', 'Garlic', 'Quinoa pasta']"
881,['VER'],"['MOD', 'VER']",['LOS'],2459,46.1,"['Bell peppers', 'Chilli powder', 'Banana peppers', 'Coconut cream', 'Tofu', 'Chickpeas', 'Eggplant', 'Veggie sausage']","['Lobster', 'Mussels', 'Sesame seeds', 'Goat meat', 'Dry spices', 'Noodles', 'Offal', 'Quinoa', 'Hot sauce']"
882,['PES'],"['SED', 'LIG']","['MUS', 'FIT']",3083,33.5,"['Rice noodles', 'Vegetable oil', 'Broth', 'Mushrooms', 'Chicken', 'Green beans', 'Bulgur', 'Chili flakes', 'Garlic', 'Snails']","['Smoked mackerel', 'Cream', 'Crabs', 'Periwinkle', 'Spinach', 'Potatoes', 'Sweet potatoes', 'Rice', 'Saltpere', 'Goat meat']"
883,"['HAL', 'VER']","['LIG', 'SED']",['MAI'],2111,49.3,"['Turkey bacon', 'Yams', 'Cashew milk', 'Catfish', 'Coconut oil', 'Sesame seeds', 'Bananas', 'Dry spices', 'Snails', 'Duck', 'Bacon', 'Haddock', 'Spinach', 'Coconut cream', 'Saltpere']","['Mushroom broth', 'Garlic powder', 'Tempeh', 'Smoked mackerel', 'Cod', 'Turmeric', 'Ademe leaves', 'Yogurt']"
884,"['GLU', 'VEG']",['SED'],"['GAI', 'FIT']",1686,27.6,"['Spinach', 'Dried cod', 'Sauce', 'Cashew milk', 'Red palm nut extract', 'Banana peppers', 'Pepper']","['Red palm oil', 'Kontomire Leaves', 'Shrimp', 'Whole wheat pasta']"
885,"['VER', 'LOW_CARB']","['SED', 'LIG']","['FIT', 'MAI']",2468,25.6,"['Lobster', 'Lamb', 'Turmeric', 'Cashews', 'Chilli powder', 'Spaghetti', 'Jalapeños', 'Gravy', 'Cod', 'Duck', 'Vegetable broth', 'Pepper']","['Broth', 'Bell peppers', 'Chili paste', 'Almond yoghurt', 'Tomatoes', 'Celery salt', 'Seaweed', 'Vegetable oil', 'Clams', 'Seitan']"
886,"['VER', 'LOW_CARB', 'PES']",['SED'],"['GAI', 'LOS']",2489,39.3,"['Ginger', 'Spinach', 'Whole wheat pasta', 'Coconut milk', 'Ademe leaves', 'Chickpeas', 'Green scotch bonnet', 'Vegetable broth', 'Okro', 'Seaweed', 'Yogurt', 'Cashew milk', 'Sweet potatoes']","['dry_salted_fish', 'Tomatoes', 'Miso paste', 'Green beans', 'Dawadawa', 'Saffron', 'Palm oil']"
887,['GLU'],['SED'],['MAI'],2203,17.7,"['Seitan', 'Banana peppers', 'Rice', 'Saltpere', 'Carrots', 'Turkey']","['Mushrooms', 'Periwinkle', 'Red palm nut extract']"
